"","group","n","r2","pval","Slope","Slope_lowCI","Slope_highCI","Int","Int_lowCI","Int_highCI","Slope_test","Slope_test_p","Elev_test","Elev_test_p","rmsd","rmse","intercept","metric","method","point"
"COR_scaled_PBG_120","all",1400,0.548568784756489,1.04413587906229e-243,1.15968585695525,1.11952653142476,1.20128576596615,0.0604252907446849,0.0369063622983313,0.0839442191910386,1,2.22044604925031e-16,0,5.26555979486612e-07,0.244208758936522,0.209856078664944,0.0604252907446849,"COR_scaled","PBG","120"
"COR_scaled_PBG_160","all",1400,0.552437453666558,2.53791914624549e-246,1.17892662866598,1.13827318602515,1.22103200957509,0.060455655751061,0.0363238954589367,0.0845874160431854,1,0,0,9.95547303425406e-07,0.247133834347932,0.20460271618953,0.060455655751061,"COR_scaled","PBG","160"
"COR_scaled_PBG_200","all",1398,0.543736847131285,3.9247514876776e-240,1.16738455488453,1.12671811565922,1.20951876076441,0.077676715886325,0.0540011142004716,0.101352317572178,1,0,0,1.68236040191907e-10,0.253980717725132,0.205943388694941,0.077676715886325,"COR_scaled","PBG","200"
"COR_scaled_PBG_400","all",1407,0.549252645388701,2.21793681766429e-245,1.21319148675345,1.17131356840588,1.25656666432555,0.0458662324370408,0.021464749619336,0.0702677152547456,1,0,0,0.000235351972067227,0.247772344970141,0.205220024714084,0.0458662324370408,"COR_scaled","PBG","400"
"PRG_scaled_PAA_40","all",1342,0.483693755458827,1.39193742987553e-194,0.776832685390636,0.747494773171404,0.8073220613047,0.243731531888765,0.223273034925743,0.264190028851788,1,0,0,1.32439676847929e-101,0.2950662846367,0.22574764623777,0.243731531888765,"PRG_scaled","PAA","40"
"PRG_scaled_PAA_80","all",1387,0.567113106315802,4.3990706514422e-254,0.766937199297288,0.740800225236519,0.793996340211928,0.23403117603364,0.215458803307792,0.252603548759487,1,0,0,4.72662297013249e-112,0.262271427002072,0.198693771415222,0.23403117603364,"PRG_scaled","PAA","80"
"PRG_scaled_PAA_120","all",1400,0.578057521864043,3.16168323966976e-264,0.766838541579779,0.741150009131811,0.793417448029232,0.226003625896747,0.208091974266344,0.243915277527149,1,0,0,1.83956874391863e-112,0.265244898883048,0.201750763722998,0.226003625896747,"PRG_scaled","PAA","120"
"PRG_scaled_PAA_160","all",1400,0.591684601089446,3.37975593122156e-274,0.756102121994962,0.731178593829414,0.781875213128382,0.23237774534394,0.214350275736178,0.250405214951703,1,0,0,1.7630884592865e-116,0.257314993025033,0.193987577614568,0.23237774534394,"PRG_scaled","PAA","160"
"PRG_scaled_PAA_200","all",1398,0.588465667737952,1.99425343634683e-271,0.748829393726593,0.724032682259118,0.774475344343996,0.240552338893208,0.222820039439649,0.258284638346768,1,0,0,1.52976783011198e-126,0.261769502160634,0.193936171195466,0.240552338893208,"PRG_scaled","PAA","200"
"PRG_scaled_PAA_400","all",1407,0.56067664045647,3.2314305640733e-253,0.749022113253054,0.723490699167178,0.775454510732324,0.239867870097926,0.221592254645845,0.258143485550007,1,0,0,4.55239204442831e-120,0.269990070646326,0.202158079852872,0.239867870097926,"PRG_scaled","PAA","400"
"PRG_scaled_PA_40","all",1148,0.349967979684984,2.57721677457996e-109,0.635087115003287,0.606103426274034,0.665456795257976,0.250796668120977,0.225857704860489,0.275735631381466,1,0,0,7.77628876691027e-75,0.366122656703335,0.260231028406662,0.250796668120977,"PRG_scaled","PA","40"
"PRG_scaled_PA_80","all",1322,0.422051488038695,2.37289408899899e-159,0.641531729031759,0.615737674325117,0.668406330350948,0.289630823481854,0.26920691497566,0.310054731988047,1,0,0,1.99592344099635e-134,0.341750938843784,0.235924047746171,0.289630823481854,"PRG_scaled","PA","80"
"PRG_scaled_PA_120","all",1363,0.480163728977028,1.38388196252027e-195,0.671781013234013,0.646519256130968,0.698029835093262,0.295191920759173,0.276961034817141,0.313422806701206,1,0,0,4.00397562119506e-166,0.335412219700822,0.228106036187488,0.295191920759173,"PRG_scaled","PA","120"
"PRG_scaled_PA_160","all",1371,0.51746944030243,7.06583312777437e-219,0.68383482880286,0.659113320286933,0.709483572385189,0.297816685706338,0.279843893437878,0.315789477974798,1,0,0,2.93041327035496e-172,0.31552752846508,0.214064212439692,0.297816685706338,"PRG_scaled","PA","160"
"PRG_scaled_PA_200","all",1375,0.528958578462631,1.06195351644893e-226,0.684523700921975,0.660103236099517,0.709847598828126,0.301200632931572,0.283765699674923,0.31863556618822,1,0,0,1.88192896577651e-183,0.313525801434622,0.209541804329545,0.301200632931572,"PRG_scaled","PA","200"
"PRG_scaled_PA_400","all",1396,0.563124693150024,6.07244623560139e-253,0.711540582025814,0.687259531191737,0.736679488448426,0.300153722148408,0.283517069544955,0.316790374751861,1,0,0,2.69937376192215e-196,0.304320087319005,0.201003593581314,0.300153722148408,"PRG_scaled","PA","400"
"PRG_scaled_PBG_40","all",1342,0.255107421964962,8.64467694052827e-88,0.909370259329707,0.868281819489969,0.952403067749517,0.337178499557014,0.315316450922329,0.3590405481917,1,5.75703893910262e-05,0,1.07602960998425e-153,0.429186517533222,0.287794705460843,0.337178499557014,"PRG_scaled","PBG","40"
"PRG_scaled_PBG_80","all",1387,0.297045667189833,3.89953183388223e-108,0.944860023215854,0.904024847970769,0.9875397401691,0.33680742177114,0.316138733124823,0.357476110417457,1,0.0118825314492577,0,2.06791122953636e-168,0.421599726497246,0.269707612429825,0.33680742177114,"PRG_scaled","PBG","80"
"PRG_scaled_PBG_120","all",1400,0.31923660137373,6.93003935941e-119,0.955323776286453,0.914864255470737,0.9975726038926,0.324849280475229,0.304813715345764,0.344884845604694,1,0.0384572162014571,0,1.76623181980931e-167,0.416395311699684,0.271782523582432,0.324849280475229,"PRG_scaled","PBG","120"
"PRG_scaled_PBG_160","all",1400,0.300257333586193,1.59056928700671e-110,0.938783501221894,0.898486397236703,0.98088792983057,0.348841274072889,0.328609685388476,0.369072862757302,1,0.00478862972710636,0,9.73127517121038e-184,0.431407483416632,0.271491009213878,0.348841274072889,"PRG_scaled","PBG","160"
"PRG_scaled_PBG_200","all",1398,0.299439855606781,5.14574766550029e-110,0.957386459946029,0.916238533537723,1.00038232418464,0.349683966114296,0.329642167296489,0.369725764932103,1,0.0520255709424414,0,6.2493598082918e-187,0.43474673220683,0.270418345504077,0.349683966114296,"PRG_scaled","PBG","200"
"PRG_scaled_PBG_400","all",1407,0.301934072371745,8.40634982109013e-112,0.970956700397066,0.929429104907289,1.01433978026759,0.339726424732297,0.319512296214686,0.359940553249908,1,0.186229663378263,0,4.85849747950842e-177,0.429376771568638,0.270720700429487,0.339726424732297,"PRG_scaled","PBG","400"
"Spec_scaled_PAA_40","all",1342,0.451210677992725,8.17544589586995e-177,1.84765458892617,1.77575808848605,1.92246201896253,-0.857987609023791,-0.920020211933243,-0.795955006114339,1,0,0,1.41573224665925e-129,0.267727988176458,0.234388756198081,-0.857987609023791,"Spec_scaled","PAA","40"
"Spec_scaled_PAA_80","all",1387,0.447206731109851,1.69901873189016e-180,1.81066300412888,1.74109163218576,1.8830143422177,-0.823905051169304,-0.883936930133682,-0.763873172204927,1,0,0,9.39279804612025e-129,0.261636625720673,0.230135818749468,-0.823905051169304,"Spec_scaled","PAA","80"
"Spec_scaled_PAA_120","all",1400,0.514623528351242,1.10178640841069e-221,1.66142350893432,1.6018048082912,1.72326119996126,-0.684850868319303,-0.73497746503429,-0.634724271604316,1,0,0,4.94986074455742e-128,0.256685194582574,0.219073129184927,-0.684850868319303,"Spec_scaled","PAA","120"
"Spec_scaled_PAA_160","all",1400,0.514102793547989,2.33253553724061e-221,1.62842552692568,1.56996017524325,1.6890681295991,-0.647183803052075,-0.696877419819007,-0.597490186285142,1,0,0,1.85961903417379e-118,0.243107739493941,0.214808576062272,-0.647183803052075,"Spec_scaled","PAA","160"
"Spec_scaled_PAA_200","all",1398,0.502442780326497,7.49904141728036e-214,1.59734018573815,1.53927891320735,1.65759151709386,-0.615698982848836,-0.664713093551004,-0.566684872146668,1,0,0,1.29336443764913e-111,0.242426053563192,0.21685030719973,-0.615698982848836,"Spec_scaled","PAA","200"
"Spec_scaled_PAA_400","all",1407,0.48017184785062,7.5596077121627e-202,1.58699203460213,1.52824038370177,1.64800233310816,-0.595775858205883,-0.644928529131018,-0.546623187280748,1,0,0,2.65758413948489e-105,0.242763790666209,0.223498972523488,-0.595775858205883,"Spec_scaled","PAA","400"
"Spec_scaled_PA_40","all",1148,0.179240940751501,3.88513878190188e-51,1.4004444227856,1.32883960418017,1.4759076830204,-0.625902562103732,-0.696563957475606,-0.555241166731858,1,0,0,3.13964657779469e-60,0.373371269570619,0.309211204062421,-0.625902562103732,"Spec_scaled","PA","40"
"Spec_scaled_PA_80","all",1322,0.235563138250443,4.57011741578936e-79,1.54344780055709,1.47230126443635,1.61803237597335,-0.740961075900544,-0.809730606450836,-0.672191545350252,1,0,0,1.1963500810676e-85,0.347820701498348,0.285943889394175,-0.740961075900544,"Spec_scaled","PA","80"
"Spec_scaled_PA_120","all",1363,0.281368244361922,9.16414192237367e-100,1.48528285491724,1.41983846097218,1.55374376716108,-0.67297468392406,-0.734476716506718,-0.611472651341402,1,0,0,2.86107095896725e-88,0.347177724010264,0.282077797131434,-0.67297468392406,"Spec_scaled","PA","120"
"Spec_scaled_PA_160","all",1371,0.35663692038166,2.7874073712913e-133,1.46946516583693,1.40830226929183,1.53328438126708,-0.62238523328341,-0.67925910337733,-0.565511363189491,1,0,0,2.38384906457729e-88,0.310081655156893,0.256456612951595,-0.62238523328341,"Spec_scaled","PA","160"
"Spec_scaled_PA_200","all",1375,0.372554708237814,3.82588162937641e-141,1.53814491564948,1.47499364906279,1.6039999786044,-0.686422697946321,-0.744886554413909,-0.627958841478733,1,0,0,1.62277518821819e-99,0.308736883253966,0.25046623216363,-0.686422697946321,"Spec_scaled","PA","200"
"Spec_scaled_PA_400","all",1396,0.391071146497773,2.37688073882726e-152,1.48761092011951,1.42786957787665,1.5498518099599,-0.606048207840918,-0.65995430313748,-0.552142112544357,1,0,0,1.05192429206418e-92,0.291011687158706,0.24626612186508,-0.606048207840918,"Spec_scaled","PA","400"
"Spec_scaled_PBG_40","all",1342,0.252357874573182,1.0260444700901e-86,2.08203470198382,1.98779194145821,2.18074558501574,-0.91459027961841,-0.989726349868,-0.839454209368819,1,0,0,2.72550794423652e-105,0.265877835046842,0.288587145358915,-0.91459027961841,"Spec_scaled","PBG","40"
"Spec_scaled_PBG_80","all",1387,0.224511493660728,1.53243885123151e-78,2.09423138952543,1.99927540317707,2.19369732949452,-0.874518709755569,-0.948109960678376,-0.800927458832763,1,0,0,1.13784806115819e-101,0.25713605321991,0.290042117032588,-0.874518709755569,"Spec_scaled","PBG","80"
"Spec_scaled_PBG_120","all",1400,0.300086594716477,1.88685591374564e-110,1.94256217014256,1.85916811249161,2.02969691633306,-0.740646190676311,-0.803392693715358,-0.677899687637265,1,0,0,1.14520723851606e-100,0.252704876912912,0.277106385367072,-0.740646190676311,"Spec_scaled","PBG","120"
"Spec_scaled_PBG_160","all",1400,0.280722921954211,3.75523141320087e-102,1.95966120923062,1.87440354645048,2.04879683579103,-0.722195711274639,-0.78609238278053,-0.658299039768748,1,0,0,1.41060059349674e-93,0.245089864868533,0.276880192669119,-0.722195711274639,"Spec_scaled","PBG","160"
"Spec_scaled_PBG_200","all",1398,0.252674550160639,2.17293044866415e-90,1.93943306486686,1.8534035224936,2.02945584566399,-0.694228198028043,-0.7579797628624,-0.630476633193686,1,0,0,7.87850607237911e-88,0.247843960310365,0.283407706963371,-0.694228198028043,"Spec_scaled","PBG","200"
"Spec_scaled_PBG_400","all",1407,0.268256170237856,2.11425724830826e-97,1.92718057002796,1.84283553417295,2.01538600739004,-0.662606181568688,-0.724014478001279,-0.601197885136097,1,0,0,1.5540943946326e-86,0.244933660194891,0.28003994730974,-0.662606181568688,"Spec_scaled","PBG","400"
"Sens_scaled_PAA_40","all",1342,0.446547214958525,2.38209733246394e-174,1.89031766752183,1.81645551257959,1.96718326399895,-1.02258026641267,-1.09131724161335,-0.953843291211994,1,0,0,2.38629846867794e-145,0.313488034263966,0.235627935376647,-1.02258026641267,"Sens_scaled","PAA","40"
"Sens_scaled_PAA_80","all",1387,0.523199307649505,5.24572948683222e-225,1.80178392453467,1.73739661261928,1.86855740775118,-0.921436020983051,-0.980636164439508,-0.862235877526593,1,0,0,5.44997069362496e-157,0.290988156685658,0.210320389654402,-0.921436020983051,"Sens_scaled","PAA","80"
"Sens_scaled_PAA_120","all",1400,0.516591838808063,6.42267539915725e-223,1.87195038791998,1.80491092728567,1.94147988239152,-0.9915639428671,-1.05253204381561,-0.930595841918586,1,0,0,2.88227777953894e-168,0.308921784076438,0.218541294655617,-0.9915639428671,"Sens_scaled","PAA","120"
"Sens_scaled_PAA_160","all",1400,0.538486810613562,5.34507293004436e-237,1.92028271929549,1.85305923283253,1.9899448742328,-1.02538719456277,-1.08701295000396,-0.963761439121586,1,0,0,3.47708231717552e-174,0.292209635859586,0.208332132186933,-1.02538719456277,"Sens_scaled","PAA","160"
"Sens_scaled_PAA_200","all",1398,0.541718955337584,8.55721506487195e-239,1.86116271243512,1.79618753201173,1.92848830115153,-0.961440694436491,-1.02048610156482,-0.902395287308163,1,0,0,1.61647405283668e-168,0.287341164258483,0.206479691964535,-0.961440694436491,"Sens_scaled","PAA","200"
"Sens_scaled_PAA_400","all",1407,0.560073689814495,8.47354320912526e-253,1.93570568113565,1.86968011693796,2.00406286082635,-1.02723964574677,-1.08707927394129,-0.967400017552248,1,0,0,9.34397347872945e-183,0.288146229267741,0.202320056063718,-1.02723964574677,"Sens_scaled","PAA","400"
"Sens_scaled_PA_40","all",1148,0.29904474494106,1.63697580858268e-90,1.33532759857635,1.27210284242308,1.40169468698243,-0.507551386993394,-0.567131478646445,-0.447971295340343,1,0,0,2.74004737453786e-56,0.325202322753377,0.274111423049315,-0.507551386993394,"Sens_scaled","PA","40"
"Sens_scaled_PA_80","all",1322,0.314917306017634,1.52103341305928e-110,1.40588612247402,1.3444574298122,1.47012151187348,-0.558604733095649,-0.615703750061234,-0.501505716130065,1,0,0,1.33915324062381e-72,0.311106209722728,0.264040106995093,-0.558604733095649,"Sens_scaled","PA","80"
"Sens_scaled_PA_120","all",1363,0.350853891630333,7.25810243654069e-130,1.40924430623495,1.35016123838421,1.47091284966253,-0.550706521737736,-0.604020755237639,-0.497392288237833,1,0,0,5.34955542051229e-80,0.311375966869588,0.262832383866771,-0.550706521737736,"Sens_scaled","PA","120"
"Sens_scaled_PA_160","all",1371,0.337633152434244,1.29062542761875e-124,1.50088729270232,1.43752076763529,1.56704704106705,-0.618610826399521,-0.676177296759975,-0.561044356039068,1,0,0,1.17394271343448e-85,0.299077883972199,0.261540574619201,-0.618610826399521,"Sens_scaled","PA","160"
"Sens_scaled_PA_200","all",1375,0.357742514104185,3.53202537434385e-134,1.48798691068529,1.42619358600189,1.55245758226808,-0.604462181192069,-0.660243265357758,-0.548681097026381,1,0,0,6.42772034520071e-87,0.294548584921758,0.254375277654183,-0.604462181192069,"Sens_scaled","PA","200"
"Sens_scaled_PA_400","all",1396,0.356390398119981,1.45579582583482e-135,1.5000076083766,1.43811310678149,1.56456596812698,-0.598702177297445,-0.653850064099025,-0.543554290495864,1,0,0,2.33981418468684e-87,0.288710802384664,0.255421041055325,-0.598702177297445,"Sens_scaled","PA","400"
"Sens_scaled_PBG_40","all",1342,0.402698127812566,3.84800003066119e-152,1.898782219637,1.82176709531333,1.97905315497507,-0.991484132696627,-1.06165180892506,-0.921316456468199,1,0,0,4.68606868753491e-134,0.304251895359843,0.247291496291031,-0.991484132696627,"Sens_scaled","PBG","40"
"Sens_scaled_PBG_80","all",1387,0.461870268208687,1.37325637109527e-188,1.82511515237281,1.75590638977545,1.8970517670061,-0.904739006913387,-0.967026250206886,-0.842451763619888,1,0,0,6.26228188369525e-141,0.283717922664077,0.226326691055991,-0.904739006913387,"Sens_scaled","PBG","80"
"Sens_scaled_PBG_120","all",1400,0.451094141650931,2.57398995650411e-184,1.90036272767413,1.82792986651425,1.97566578613858,-0.978382436659226,-1.04287916897257,-0.913885704345885,1,0,0,3.81274237313219e-151,0.301995081191599,0.236134896969636,-0.978382436659226,"Sens_scaled","PBG","120"
"Sens_scaled_PBG_160","all",1400,0.483353500359156,1.02069471364973e-202,1.97446714465063,1.90141158441396,2.05032962734704,-1.03131875562883,-1.09676506805226,-0.965872443205397,1,0,0,2.49016047270432e-160,0.283887910733526,0.222919163318131,-1.03131875562883,"Sens_scaled","PBG","160"
"Sens_scaled_PBG_200","all",1398,0.504051033778934,7.81440206974695e-215,1.91902096795384,1.84937771155801,1.99128682714795,-0.968707263263977,-1.03041117575127,-0.907003350776682,1,0,0,2.3353594866101e-159,0.276550996929843,0.216427790618518,-0.968707263263977,"Sens_scaled","PBG","200"
"Sens_scaled_PBG_400","all",1407,0.513787975583577,2.93353886629227e-222,2.03422135460518,1.96134264932735,2.10980805467668,-1.07409776275544,-1.13870793377882,-1.00948759173205,1,0,0,3.72303636024432e-174,0.280865789855332,0.214645222100733,-1.07409776275544,"Sens_scaled","PBG","400"
"TSS_scaled_PAA_40","all",1342,0.601106419048433,1.05399460162756e-269,1.12683796477853,1.08934345738997,1.1656230092101,-0.148852652697354,-0.178521274909891,-0.119184030484818,1,6.18527451479167e-12,0,4.06999848798973e-22,0.193946056119713,0.19391319354071,-0.148852652697354,"TSS_scaled","PAA","40"
"TSS_scaled_PAA_80","all",1387,0.679941017176044,0,1.10606832748049,1.07357627985867,1.13954375483831,-0.118479705434766,-0.143770546508185,-0.093188864361347,1,4.40804059920197e-11,0,1.39632292341457e-19,0.166964788745142,0.167467089455871,-0.118479705434766,"TSS_scaled","PAA","80"
"TSS_scaled_PAA_120","all",1400,0.707348741688802,0,1.06397776811743,1.0342082081892,1.09460424127773,-0.077960460673577,-0.100347377043529,-0.055573544303625,1,1.91853001713094e-05,0,1.25177299622934e-11,0.163846597432489,0.164295465358777,-0.077960460673577,"TSS_scaled","PAA","120"
